Mine_ID,Latitude,Longitude,State,Mine_Name,Mine_Status,Substatus,Commodity,C1_Temperature,C2_Rainfall,C3_Faults,C4_Direct_Use,C5_Roads,C6_Railways,C7_Powerlines,C8_Ports,C9_Health,C10_Manufacturing,C11_Agriculture,C12_Education,C13_Data_Centres,C14_Built_Up,TOPSIS_Score,Rank,Suitability_Class
1,-32.5275,151.4197,NSW,Great Greta,Inactive mine,Closed,Cbl,31.5484,800.0,2.89809010412,51.7193184621,3.44762002694,16.5019001214,21.4358209146,54.3342881921,20.976193661,22.6088207163,16.8091437294,22.8851320965,55.598636661,12.7825621951,0.84303,10736,Suitable
2,-31.9317,141.5013,NSW,Potosi,Inactive mine,Historic,"Zn, Pb, (Ag, Au)",32.1165,250.0,46.6877492744,317.251615902,1.13424746355,2.48059272626,3.03666542375,353.609598482,2.01713733988,2.24397196087,277.803933691,4.58494838099,418.203740447,1.65410858391,0.782418,40606,Moderately Unsuitable
3,-33.3492,150.199,NSW,Angus Place,Inactive mine,Care and maintenance,Cbl,31.3732,800.0,77.8475341675,17.9624604725,8.71515382049,10.5667178507,4.9014290203,107.826850594,15.3526871513,15.618418646,57.3382779339,15.4922220766,65.4913098007,11.0298614498,0.831226,21421,Moderately Suitable
4,-32.9758,151.5769,NSW,Newstan,Inactive mine,Care and maintenance,Cbl,35.9693,1250.0,32.4284896006,23.741147747,2.55088706998,0.08214475878,0.23856904778,19.3154284487,2.59238796928,5.64932658363,19.1414335795,8.10763328025,19.3063278482,0.87981814469,0.871308,333,Suitable
5,-33.9967,150.4556,NSW,Brimstone,Inactive mine,Closed,Cbl,28.941,800.0,103.719998638,25.7093023252,7.19594411551,23.2680989504,7.21630474623,64.7607344849,21.2048274515,25.4391453997,25.4660508523,18.9690741937,28.1884488919,9.24002116037,0.822593,32044,Moderately Suitable
6,-32.7922,151.567,NSW,Bloomfield,Active mine,Operating,Cbl,34.7487,800.0,13.6675902819,22.9545145429,1.36459635005,2.19297931442,2.76672313394,23.4869954321,3.63676923622,5.20999394581,7.34441565279,4.80677949885,24.590989966,1.30594712035,0.848951,4451,Suitable
7,-33.5265,149.1588,NSW,Browns Creek,Inactive mine,Historic,"Cu, Au",40.6329,800.0,11.7334164501,54.9823516647,0.3943210534,4.28584266141,0.33936867375,189.84099015,8.49566794586,7.22326337544,98.1616246447,24.7230439076,144.586112378,7.39776197975,0.845473,8610,Suitable
8,-31.1629,145.6538,NSW,Endeavor,Active mine,Operating,"Cu, Ag, Zn, Au, Pb",33.0731,350.0,0.713824149872,337.011365749,11.6055753962,0.14313049576,0.62438856248,597.661165612,41.7948851915,306.213029185,212.954939879,40.2389788439,302.640301331,39.4801387202,0.74818,50632,Moderately Unsuitable
9,-33.7783,149.261,NSW,Kempfield,Inactive mine,Historic,"Ag, Zn, Pb, (Au, Brt, Asbr)",38.6192,800.0,3.27962872902,52.6350404491,5.62011892947,20.8289785525,14.7287496759,167.508711973,21.0952117295,28.777131905,84.2858528572,47.4103730914,132.5464169,8.18303345646,0.842421,11261,Suitable
10,-32.6017,152.181,NSW,Viney Creek,Inactive mine,Historic,"Ilm, Zrn, (Rt, Mnz, Mnsd)",33.8653,1250.0,21.9796443383,46.4608965714,3.64051264672,36.6936445483,5.09829156057,51.7329419108,7.07462832932,43.9771077875,49.3984427269,16.2748285471,52.2572489052,4.20896799323,0.865894,555,Suitable
11,-34.6008,148.7537,NSW,Kangiara,Inactive mine,Historic,"Zn, Pb, Au, Ag, Cu",29.4919,800.0,42.5052237183,85.5546865821,0.06204286949,12.4814327062,6.76295320507,195.921205314,17.7527366891,14.0959518966,40.4325595479,30.8299667049,65.7729940113,13.1343133459,0.83637,17271,Suitable
12,-32.4688,151.135,NSW,Integra (Glennies Creek),Inactive mine,Closed,Cbl,32.9887,800.0,4.0946210131,76.023109095,2.26890773265,0.66846357781,5.16762184124,77.4768432048,9.35681285269,10.1702689481,43.691124271,11.894340866,78.6232838935,5.72134480026,0.845429,8635,Suitable
13,-34.1669,150.72,NSW,Tower,Inactive mine,Closed,Cbl,30.9337,800.0,131.565353104,18.9703498702,0.25315551497,1.07181656162,0.27992325077,35.6541970247,4.12003351334,8.61038923119,5.08902865109,12.6925087918,15.198728937,0.42528671004,0.818507,33846,Moderately Suitable
14,-32.1107,146.3259,NSW,Hera,Inactive mine,Care and maintenance,"Zn, Pb, Au, (Ag, Cu)",33.3943,500.0,1.74032049678,292.169827662,1.64268659993,63.8763562794,62.0167692831,491.884449097,82.0958916592,217.405783594,151.028419932,83.6383422466,213.340008729,81.4071503089,0.769101,46333,Moderately Unsuitable
15,-31.408,145.7986,NSW,Cobar CSA,Active mine,Operating,"Cu, (Ag, Pb, Zn, Au)",32.0639,350.0,2.64175270952,334.78106574,4.22926969785,0.30103333238,0.40305782932,571.910551556,11.3752115171,283.216553719,221.477704988,9.71111088839,279.50737127,8.9571938051,0.758424,48872,Moderately Unsuitable
16,-32.5104,150.992,NSW,Hunter Valley Operations,Active mine,Operating,Cbl,36.087,800.0,3.64857700136,84.85994789,3.40482791795,7.7898305336,2.78465270972,85.5100037187,16.834994617,10.6765481255,55.298400308,18.6098543382,86.5513466673,4.81354558981,0.846546,7998,Suitable
17,-34.2175,150.8244,NSW,West Cliff,Inactive mine,Closed,Cbl,29.6922,800.0,140.22951569,21.5292361153,1.31631480273,9.93653427592,0.16976036576,27.095496497,12.2650728031,13.6743772914,5.62658857597,16.6829830704,21.2514879005,3.10997553859,0.813615,35323,Moderately Suitable
18,-35.5862,149.4346,NSW,Captains Flat,Inactive mine,Historic,"Zn, Pb, Au, Ag, Cu, S",25.5583,800.0,7.26200732041,36.7312466604,0.31281110376,0.25123351234,0.43608472577,173.77914759,31.5587563936,32.3779242132,58.6113077183,31.4035621463,36.7047938803,0.99534202549,0.8372,16658,Suitable
19,-30.5535,150.1298,NSW,Maules Creek,Active mine,Operating,Cbl,38.847,500.0,9.90992812519,119.488947959,4.78851911214,15.8474150468,6.06785621728,305.987116965,19.646108152,46.6015115963,43.9931572189,41.6203728538,96.6874641954,17.9680601865,0.825446,29536,Moderately Suitable
20,-35.5382,149.7472,NSW,Dargues Reef,Active mine,Operating,"Au, (Ag)",35.7501,800.0,2.39702345175,57.5011933917,1.73679243798,27.2113028297,27.4271579954,158.701575688,11.7940714283,55.8181470233,68.9910461257,45.1643156797,56.625567085,2.84102714565,0.841388,12486,Suitable
21,-32.245,150.9414,NSW,Muswellbrook,Inactive mine,Closed,Cbl,38.6279,800.0,2.67340405222,105.800154902,2.11075472962,3.55228880391,0.51054101472,107.699415996,4.42159552582,9.89738959859,29.7961292476,5.61984501622,108.887580302,3.37092122516,0.848241,5773,Suitable
22,-31.5618,146.3161,NSW,Mount Boppy,Inactive mine,Care and maintenance,Au,31.2353,500.0,4.59403760733,300.135361705,0.40705253073,3.64893145338,0.63816792959,521.163259358,46.5447128109,231.565610521,205.998708379,46.6918490692,227.861672292,43.7602840404,0.775299,44075,Moderately Unsuitable
23,-31.5403,145.864,NSW,New Occidental,Active mine,Operating,"Au, Cu",31.6609,350.0,0.461112661993,335.826278164,0.65497643031,5.04773172737,2.99139176706,559.289198624,5.0531227554,272.60054153,225.108838232,6.49240833719,268.814460981,4.62120568723,0.761914,48327,Moderately Unsuitable
24,-33.0601,151.5687,NSW,Myuna,Active mine,Operating,Cbl,35.0791,1250.0,38.483754868,30.1937879814,0.36703966633,3.92657299455,0.2156969037,24.8348399031,4.81875340764,10.6607052496,26.4181228763,8.74706990207,24.3343265643,0.63078784131,0.869161,387,Suitable
25,-32.8964,149.9777,NSW,Charbon,Inactive mine,Closed,Cbl,33.6482,800.0,82.2582146473,68.7091289122,3.16021468274,0.14978001131,1.95884200896,155.442420994,4.24672183456,1.03142711311,103.158892152,49.9283816956,117.739565395,2.39097697522,0.829451,23299,Moderately Suitable
26,-33.3569,150.01,NSW,Ivanhoe North,Inactive mine,Historic,Cbl,35.4859,800.0,61.7565195811,19.2353968784,1.89021165871,1.46194495228,0.38275928042,122.565911313,2.887312813,18.1938733437,73.4040201331,20.0984876869,78.2761356076,1.04300077975,0.838588,15498,Suitable
27,-31.5653,145.8778,NSW,The Peak,Active mine,Operating,"Cu, Au",31.7144,350.0,0.885799727058,335.99149354,0.99016045548,7.49724968538,0.82543733679,556.806408237,8.00638275012,270.526536018,222.031597536,9.5584459226,266.726334049,7.59069622612,0.762391,48232,Moderately Unsuitable
28,-32.9568,151.6,NSW,Teralba,Inactive mine,Closed,Cbl,36.143,1250.0,29.7714509987,20.8280675081,1.11834473196,0.7016618454,0.63165098887,16.6121114627,1.26935912252,2.73384096347,18.5423495141,5.09078657563,16.7148104463,1e-181,0.872182,327,Suitable
29,-32.667,152.183,NSW,Fullerton,Inactive mine,Historic,"Ilm, Zrn, Rt",34.944,1250.0,24.0268209706,42.3188878229,0.41880351201,42.5593673424,10.9254058836,47.2349684282,1.19527312443,42.5572277181,48.942694834,10.1003614256,47.6168035572,0.33000689223,0.866958,489,Suitable
30,-33.0978,150.0148,NSW,Airly,Active mine,Operating,Cbl,33.5643,800.0,74.043867696,45.9938447436,2.4774472385,1.27349564793,6.02425298343,138.003375577,26.9401722365,23.6592241316,86.005964289,45.3332517306,97.7338930204,21.8257448577,0.830496,22172,Moderately Suitable
31,-32.3868,151.1,NSW,Mount Owen,Active mine,Operating,Cbl,37.9927,800.0,0.50465733561,84.236297504,3.20303147643,6.06609894926,5.98193420849,86.0322281056,19.089010227,1.51029807734,49.7214698595,21.6266030156,87.21381202,13.1397225933,0.847878,6910,Suitable
32,-32.4366,151.0375,NSW,Ravensworth UG,Inactive mine,Care and maintenance,Cbl,35.9773,800.0,8.31559897649,85.5280557924,1.02595920425,1.73806620923,2.03182828061,86.7981424417,17.365476654,3.9493753996,52.8165908393,19.802031513,87.9198962839,5.10948137054,0.846636,7940,Suitable
33,-32.5269,151.13,NSW,Rix's Creek,Active mine,Operating,Cbl,31.5775,800.0,4.14985865305,72.7895285764,0.39836978459,2.24540652442,5.03807068792,73.8231189353,4.18841615777,7.18207586832,42.3269154573,6.53437304605,74.9202124993,2.04033432818,0.845065,8789,Suitable
34,-34.3769,150.76,NSW,Dendrobium,Active mine,Operating,Cbl,26.1195,1250.0,132.367842866,13.1196093341,4.75956043162,7.84849159421,2.09659898015,14.7452082005,10.4095708161,10.7720762721,21.8366404079,11.2993284397,13.4879446845,7.82195741571,0.831722,20790,Moderately Suitable
35,-34.3169,146.85,NSW,Ardlethan,Active mine,Operating,Sn,32.0548,500.0,48.3953607363,100.087598004,3.41616840109,3.7145129589,3.70762953956,370.208896051,47.5342983459,26.8262922091,48.9528754495,47.8563218219,100.047458565,5.43517457896,0.815927,34703,Moderately Suitable
36,-34.619,148.1988,NSW,Christmas Gift,Inactive mine,Historic,Au,29.6648,800.0,11.5299163275,75.9124154138,0.03576772483,10.7269628262,8.70371792893,246.647319725,16.3689152116,37.0054586712,1.42527508702,16.8002831408,93.1063045741,10.6060982847,0.838377,15685,Suitable
37,-32.607,151.0902,NSW,Warkworth,Active mine,Operating,Cbl,33.3497,800.0,5.2775424144,71.8810316578,0.75573356575,0.87030403297,0.45989547756,72.147800354,8.42309788913,2.34091133642,42.1433061961,9.32408131244,73.1400139589,1.6957682246,0.846572,7982,Suitable
38,-34.4804,150.7056,NSW,Avon,Inactive mine,Closed,Cbl,29.8799,1250.0,124.234976803,7.75490450909,7.93421801797,0.77938572089,0.26115745851,16.968027119,5.64063610976,8.50816246296,27.9647936185,7.45487940075,16.5371424206,4.27564994766,0.838277,15743,Suitable
39,-32.2469,149.75,NSW,Ulan,Active mine,Operating,Cbl,36.5859,800.0,90.6523884093,144.229086892,1.9325968954,3.42097569928,2.8785703422,202.606878192,23.4982171286,0.212500293316,93.5230344232,42.1090634905,107.351041912,22.2026133408,0.827015,27401,Moderately Suitable
40,-33.0264,151.5492,NSW,Awaba,Inactive mine,Closed,Cbl,35.1476,1250.0,37.7130007214,29.0495118735,1.22019872012,1.58720369985,0.7948898501,24.100571837,4.01335939907,10.8585068563,22.2457505945,10.3422811788,23.8272512723,2.27476108631,0.869349,375,Suitable
41,-34.1956,150.8603,NSW,North Cliff,Inactive mine,Historic,Cbl,29.2032,1250.0,143.80530622,23.1063369043,5.40504789298,11.0872967281,4.19104823405,28.9838953522,9.97417471758,11.3430866134,6.93148260213,15.2984941098,20.2025789313,5.1375706993,0.829264,23557,Moderately Suitable
42,-32.5568,151.01,NSW,United,Active mine,Operating,Cbl,37.5505,800.0,1.10522544132,81.0167887414,0.55539746896,2.37450517533,0.01993137983,81.4061120909,14.6393440486,6.63962221924,51.472003601,15.8085443938,82.4118584639,10.2370002216,0.848447,5139,Suitable
43,-32.5782,150.9981,NSW,Wambo,Active mine,Operating,Cbl,39.2203,800.0,3.69049822488,81.0279363371,2.29458790432,2.16648997356,2.52006739122,81.2279874691,15.9560264569,7.46201549772,50.8553398216,16.8937967481,82.205608145,10.6182309594,0.848978,4436,Suitable
44,-33.2078,151.5342,NSW,Mannering,Inactive mine,Care and maintenance,Cbl,36.1878,1250.0,52.5246238648,29.0151365797,0.56899819021,4.24211412608,0.0374037274,39.4026739499,4.47208384053,4.6549538676,23.4477070746,13.2238370369,38.5624602005,0.60336991797,0.867026,480,Suitable
45,-32.9479,151.6048,NSW,West Wallsend,Inactive mine,Closed,Cbl,36.1294,1250.0,28.8874865298,19.9718034958,1.36497520575,0.50595568346,0.54213515077,15.9294029895,2.14932809692,2.06987899447,17.4733878736,4.09731781657,16.1063946007,0.66223244199,0.872321,326,Suitable
46,-33.1268,151.45,NSW,Mandalong,Active mine,Operating,Cbl,32.5008,1250.0,50.1831526173,30.7118765644,0.68210864125,2.87815409393,0.43215149467,38.0680314931,4.12712597739,3.90659018588,28.5677752683,17.1489610889,37.6069646969,1.81332461927,0.864293,796,Suitable
47,-30.7338,150.1698,NSW,Canyon Mine,Inactive mine,Closed,Cbl,39.5029,500.0,8.83163286886,132.260246357,1.73357226232,12.682597262,5.22666077407,286.66205969,12.3924061449,26.0464834181,34.901871941,28.9933297208,82.2059181592,11.8476755108,0.829095,23687,Moderately Suitable
48,-34.3468,150.87,NSW,Russell Vale (NRE 1),Active mine,Operating,Cbl,24.524,1250.0,142.756290284,6.58124922694,0.0599452684,4.0338390698,0.51342880533,12.1478046864,2.81384694918,4.36457746423,20.3843045989,6.57465713441,9.37721967321,2.14687895426,0.82742,26737,Moderately Suitable
49,-33.9158,149.5724,NSW,Lucky Draw,Inactive mine,Historic,"Au, (Ag, Fe)",35.2102,800.0,28.478996009,69.1615172047,0.555895061,35.9640097266,13.5518435055,135.010259061,34.9053753794,35.5170754659,99.441818527,53.6238507957,105.14676617,24.6954473571,0.836996,16771,Suitable
50,-31.5161,145.8551,NSW,New Cobar,Active mine,Operating,"Cu, Au",31.5506,350.0,0.318906125214,335.320711291,0.46308617395,2.51714121237,1.6450420258,561.331878596,2.91639046989,274.228089804,226.919830398,3.83327351466,270.456552152,1.82711276128,0.761697,48366,Moderately Unsuitable
51,-34.4652,150.2657,NSW,Berrima,Inactive mine,Closed,Cbl,24.6731,800.0,86.0985617584,46.7402933297,4.27268846018,4.51377334805,4.62646661122,57.0780985801,13.2451804384,7.92208793257,36.8372383994,14.0908645181,56.6810763113,5.55669533452,0.825547,29345,Moderately Suitable
52,-32.1161,151.9747,NSW,Stratford,Inactive mine,Closed,Cbl,32.9016,800.0,17.8192590632,85.6204030777,3.35575459569,3.49112164227,1.4126205809,91.3335308185,11.3554718049,45.7759332201,66.1501201131,48.8724872474,92.4593810732,6.78974727761,0.840103,14080,Suitable
53,-33.3644,142.226,NSW,Ginkgo,Inactive mine,Closed,"Zrn, Rt, Ilm, (Leu, Ti, HM)",39.7545,250.0,119.159588537,143.659654246,2.94368967078,87.5706936039,1.45617481764,378.622280143,83.0711340524,86.3122942647,218.944749972,82.9629188771,369.526349571,31.5773159472,0.760829,48511,Moderately Unsuitable
54,-32.8868,151.54,NSW,Tasman,Inactive mine,Care and maintenance,Cbl,36.9239,1250.0,24.0888634765,23.9559869702,2.24410420059,6.22800767955,1.11593217345,21.766620146,7.29363084874,2.33715121891,10.4921033978,10.1569075501,22.42049207,3.77486968021,0.873165,319,Suitable
55,-33.4084,142.347,NSW,Crayfish,Active mine,Operating,"Rt, Zrn, Ilm, Leu",40.0611,250.0,124.022429898,135.630401632,10.7748163077,86.4187774325,7.78205959357,386.56537307,81.3928683085,83.0328942525,207.280331617,81.046119489,377.433797059,20.4949692991,0.758916,48769,Moderately Unsuitable
56,-32.6374,151.1086,NSW,Mount Thorley,Active mine,Operating,Cbl,33.2276,800.0,8.36230782716,68.9740762674,1.25103402167,0.37938894168,0.83760339944,69.0477080241,9.39040452976,2.00193327451,38.6640409473,10.1081338189,70.0125326413,1.14252747436,0.846389,8088,Suitable
57,-32.7381,146.5807,NSW,Tallebung,Inactive mine,Historic,"Sn, WO3",38.5573,500.0,6.44995719772,230.665717256,1.22636064925,31.042096823,40.5228525891,441.307617641,64.7030843303,171.861808211,77.3644170401,64.8800106182,195.869182154,39.1132402956,0.792495,39539,Moderately Suitable
58,-32.5848,148.2067,NSW,Tomingley,Active mine,Operating,Au,29.3143,500.0,48.5247701208,146.674445795,1.36233388659,4.43632169934,0.33402305079,310.832910697,15.4562544111,55.286588484,52.5864054121,54.5060149451,51.9408906625,15.0831695563,0.815507,34797,Moderately Suitable
59,-32.7214,148.1971,NSW,"Peak Hill (Cu, Au)",Inactive mine,Historic,"Au, Cu",29.1508,500.0,33.3737009068,132.523454924,0.64370825232,1.55321313916,1.02838079537,304.783462654,0.333565588198,67.064196974,62.3233256959,46.1858168983,64.1516874499,0.25842623877,0.817625,34134,Moderately Suitable
60,-32.2715,150.846,NSW,Bengalla,Active mine,Operating,Cbl,38.125,500.0,9.67844837169,110.832310706,1.2317095218,0.82344844825,3.78235828193,112.319165214,4.18627877711,10.0267310682,32.156558256,4.34912374783,113.461051232,1.21342385182,0.831741,20776,Moderately Suitable
61,-32.183,150.8402,NSW,Dartbrook,Active mine,Operating,Cbl,37.9636,500.0,8.47700612347,117.48696769,0.78033110898,4.99134095073,7.70904405842,119.323522949,10.6975421527,5.700960091,22.3690241909,11.3084099759,120.503458203,4.08487198867,0.83109,21623,Moderately Suitable
62,-33.2068,151.52,NSW,Munmorah,Inactive mine,Closed,Cbl,36.3809,1250.0,53.2739506396,28.0519012139,0.25845184757,2.92597434745,0.01023046775,40.0631692417,3.88721445377,3.34381217856,22.7838452016,12.2647707671,39.2552278528,0.07808223551,0.867113,471,Suitable
63,-30.7531,151.0474,NSW,Watsons Creek,Inactive mine,Historic,Sn,40.3951,800.0,15.3977516329,183.44228099,2.07941869516,26.3622817368,15.1035323946,251.3127101,29.8719808797,26.013509428,14.719833216,37.8702496526,39.4284128916,16.7875724941,0.843228,10560,Suitable
64,-29.4364,151.598,NSW,Emmaville,Inactive mine,Historic,"W, Sn",34.1619,800.0,55.5234638903,167.977340605,0.36943414209,23.8856547584,2.43351892053,277.233120643,1.54040789267,58.5170784632,14.8099906664,37.1597351967,130.793505666,0.33505369984,0.830461,22214,Moderately Suitable
65,-32.0467,141.1293,NSW,Pioneer,Inactive mine,Historic,"Pb, Ag",34.0165,250.0,48.6352652878,319.814910196,0.2192341753,3.85708701942,23.9552447595,316.552579761,30.9195262201,26.90835107,249.920919021,32.8946179441,386.649029229,28.2311135902,0.781693,41070,Moderately Unsuitable
66,-34.2818,146.8337,NSW,Big Bygoo,Inactive mine,Historic,Sn,32.2264,500.0,47.7784667507,104.241072629,0.84387228796,6.54567372366,7.35309925561,371.950700675,48.5006639111,31.008155828,49.7901113206,48.8461172884,104.201648623,9.43832964364,0.815456,34809,Moderately Suitable
67,-35.0629,148.116,NSW,Gundagai,Inactive mine,Historic,Au,27.0832,800.0,2.25644787384,28.1382774991,0.82351956217,0.23093543847,2.0830441528,261.781097769,1.71816249466,26.0551232884,49.5988352572,28.6871101815,68.040472853,0.2088783911,0.838777,15299,Suitable
68,-33.5361,150.2764,NSW,Canyon,Inactive mine,Closed,Cbl,30.1373,1250.0,79.2622260788,14.3285070765,0.89191207862,0.80064122588,0.91208567029,91.7196996263,12.1777299584,12.2893199902,45.1944097933,11.925913859,46.6570321488,4.95835823332,0.853321,3424,Suitable
69,-29.9783,151.2011,NSW,Tingha (Hannams),Inactive mine,Historic,Sn,30.6379,800.0,56.7498640256,141.34523301,1.62207380134,25.2948695769,7.52491240149,333.148447395,3.1318144765,24.6326382927,52.5486479593,24.2958839351,127.289411004,2.38863903108,0.829363,23426,Moderately Suitable
70,-33.8962,148.1249,NSW,Hoskins,Inactive mine,Historic,Mn,34.6944,500.0,0.194426756562,52.7659751276,1.7611188014,2.74028230367,4.05577439702,261.260141263,2.9799840799,88.0073870071,29.4765166858,3.39317886894,151.604686226,1.70229016395,0.821787,32658,Moderately Suitable
71,-30.9334,152.6831,NSW,Munga Creek,Inactive mine,Historic,Sb,31.9423,1250.0,1.84794322273,231.796013394,3.46426103865,14.218038327,4.44082939623,237.628837506,17.1177845701,23.1392699715,150.501309076,20.4896924128,82.2402152864,5.07945105852,0.858234,2127,Suitable
72,-36.1015,149.1864,NSW,Chakola,Inactive mine,Historic,"Zn, Cu, Ag, Au, Pb",29.7664,500.0,4.53470710602,84.2128618471,3.46234018103,0.00668038058,2.78376804481,129.247989876,14.0701234982,77.1451474608,101.222182725,15.6747722916,84.0461271724,11.272754378,0.821225,33022,Moderately Suitable
73,-36.9484,149.8295,NSW,Pambula,Inactive mine,Historic,Au,26.7618,800.0,26.9511797164,28.8508002161,0.15957681634,52.751268427,1.97176909242,19.1500921576,5.02332801455,31.0023042744,195.025090958,29.5116458654,187.854950922,2.38847546226,0.828555,24270,Moderately Suitable
74,-32.8052,149.0859,NSW,Stuart Town,Inactive mine,Historic,Au,35.4644,800.0,24.9952255668,120.541071487,0.21696462459,0.49556040091,2.5663364885,227.550474743,31.1540288052,52.9075712621,62.7262893391,30.741153398,76.146983426,0.44074563448,0.838946,15114,Suitable
75,-30.2064,153.0395,NSW,Coramba-Orara,Inactive mine,Historic,Au,31.0481,1750.0,5.05205722482,183.791133595,0.97662254519,1.3971376884,3.04653383881,318.220873458,9.99462168359,57.2346192462,134.895923797,11.5862972451,12.2943725134,2.3436409867,0.879979,183,Suitable
76,-29.1279,152.315,NSW,Timbarra-Poverty Point,Inactive mine,Historic,Au,34.8736,800.0,7.85143042634,136.634461045,3.53444004122,29.5879648086,20.3356163568,213.818301079,29.5608074368,59.7315190694,39.5555261092,28.8706606382,85.8021547966,22.9948189777,0.837421,16491,Suitable
77,-32.5833,149.0488,NSW,Commonwealth,Inactive mine,Historic,"Pb, Ag, Cu, Au, Zn",33.6606,500.0,50.009117561,143.092895777,7.18525129407,8.032361297,2.63007364158,244.271943201,9.76577753541,52.8205895372,42.1936754804,10.0700031666,55.4635000723,8.53486056306,0.820107,33314,Moderately Suitable
78,-29.2623,151.4681,NSW,Gulf,Inactive mine,Historic,"Sn, SnO2",34.687,800.0,37.4808982947,157.394863452,1.97075640967,41.6786430225,7.22928856314,268.749860154,24.515439321,60.3055005923,36.6522237912,58.6138806314,148.081562062,22.1704806649,0.830188,22480,Moderately Suitable
79,-30.4031,150.738,NSW,Woodsreef,Inactive mine,Historic,"Mg, Asb, MgO, Mgs",35.2879,800.0,4.30902785497,134.489089197,0.30282877549,11.2161603249,4.36901385191,297.474753495,12.705497501,59.4134707848,38.9846055743,77.8851548352,79.126109984,11.6036652381,0.837762,16179,Suitable
80,-31.0897,150.1997,NSW,Preston Extended,Inactive mine,Historic,Cbl,37.8482,500.0,23.9272519078,158.790813586,2.32121627189,6.63284455909,10.8354601444,251.779636619,12.2236986969,14.4987183574,13.4343196283,12.6162912957,68.8926495707,6.31546616961,0.828373,24593,Moderately Suitable
81,-32.4246,145.9917,NSW,May Day,Inactive mine,Historic,"Au, Ag, Cu, Zn, Pb",36.163,350.0,1.81201552373,295.765767635,2.04060556356,48.3965951219,97.1594159605,506.121918703,103.234823877,204.140221973,130.658438369,103.507484419,244.318535967,79.2096886509,0.758621,48834,Moderately Unsuitable
82,-34.5865,147.5263,NSW,Sebastopol-Junee Reefs,Inactive mine,Historic,Au,35.2943,500.0,7.74899543017,59.6981827538,0.21457909546,13.8278847761,0.12273320934,307.867861891,15.5974303674,53.3522667784,27.0369472542,16.2799804747,59.7621213922,14.1850474712,0.826608,28099,Moderately Suitable
83,-34.2677,146.8315,NSW,Little Bygoo,Inactive mine,Historic,Sn,32.3134,500.0,48.0133390221,105.724725684,0.20880297214,7.54299745557,8.71668186511,372.264136689,49.296449985,32.5645714901,49.8241741125,49.649097058,105.686038859,10.8257506171,0.815137,34878,Moderately Suitable
84,-29.4286,151.6677,NSW,Tent Hill,Inactive mine,Historic,Sn,33.9653,800.0,54.5401239565,174.687935896,0.21618724225,17.5513600246,7.74034969383,272.846537123,7.01466190164,64.3263176815,10.513492496,36.225511223,124.473259608,6.48229940063,0.829846,22910,Moderately Suitable
85,-29.2328,152.588,NSW,Baryulgil,Inactive mine,Historic,Asb,33.954,800.0,33.891297828,119.048590698,2.08574492184,34.2492039038,36.8474481752,216.322154327,56.0519242313,61.2444910403,44.3218402274,55.4334274193,60.1708885054,39.4737036425,0.829727,23043,Moderately Suitable
86,-32.3758,150.84,NSW,Bayswater No.3,Inactive mine,Historic,Cbl,37.7317,800.0,8.24421954674,104.677406165,1.68154784468,6.87533458293,0.25048046296,105.650255675,11.6685446109,4.80435570312,43.8299956223,12.3723333334,106.729541086,7.85753660458,0.847077,7571,Suitable
87,-29.3282,151.6341,NSW,Butlers Lode,Inactive mine,Historic,"W, Sn",34.6534,800.0,43.6920294032,172.248988335,2.88718424342,24.13405716,15.0498047546,265.242440072,14.0859421911,60.2148115911,21.9516905399,47.8920950051,130.6239895,5.62673245518,0.831138,21554,Moderately Suitable
88,-32.9164,151.6783,NSW,Gretley,Inactive mine,Historic,Cbl,35.9459,1250.0,21.2849873422,12.2946994833,1.32267149574,2.56272892701,0.17906584434,8.68761401544,1.02854523796,3.69587856725,13.8618990325,3.11124700516,9.19709164077,1e-181,0.873354,318,Suitable
89,-30.2215,152.1688,NSW,Magword,Inactive mine,Historic,Sb,31.259,800.0,2.84877371817,224.886766479,7.15147123409,46.3840808659,17.5762004144,303.826697354,46.5518289817,79.6844806021,90.5216617208,58.1120792036,90.3065295997,26.1195803999,0.825943,28796,Moderately Suitable
90,-32.0169,149.5371,NSW,Leadville,Inactive mine,Historic,"Pb, Cu, Ag, Zn",36.8183,500.0,113.143281012,174.493619507,0.02660871922,0.40789918332,12.0302323155,231.32651184,13.0845926278,32.3669565635,87.0863908602,13.4957663562,91.5713176592,0.54424219402,0.806323,36895,Moderately Suitable
91,-32.3505,150.8914,NSW,Bayswater No.2,Inactive mine,Historic,Cbl,36.0206,800.0,12.6412410927,102.216182214,5.62744361545,1.93697800033,0.70329084208,103.467953498,7.78161732965,0.77870131559,40.9311153062,8.53349716145,104.583271213,4.17146829793,0.84591,8418,Suitable
92,-32.0018,151.8301,NSW,Barrington Goldfield,Inactive mine,Historic,Au,35.2733,1250.0,10.244187412,96.8364307067,0.22945367469,12.4690158358,15.7972422891,102.286667645,12.0432092226,53.4582119169,71.4905950323,58.5513300037,103.506003068,8.05460576889,0.86294,1106,Suitable
93,-29.3468,152.6416,NSW,Oakey Creek,Inactive mine,Historic,Cr,34.2387,1250.0,38.9917708722,122.564308259,0.56166542794,31.9844835798,31.1737761881,227.452774907,46.2425502604,49.2257574225,52.682512436,42.3924254245,46.7371580744,29.0494611192,0.85475,3018,Suitable
